"room_type","capacity","satisfaction_rating","bedrooms_no","metro_dist","attractions_index","longitude","latitude","price"
"Private room","2",97,"1",0.57032251042899,15.9015152310582,4.89865,52.35492,280.036557073559
"Entire home/apt","2",100,"1",0.405056224380723,14.1262905738675,4.89549,52.35158,675.602840203407
"Entire home/apt","4",92,"2",0.126626191207103,17.2312570655362,4.88956,52.35265,682.164366226888
"Entire home/apt","6",94,"2",1.00899998789019,20.6732578222006,4.87854,52.3686,946.03144845687
"Private room","2",94,"1",3.69626724123739,3.13499894780711,4.99774,52.3558,192.861997047313
"Entire home/apt","2",95,"1",1.58239455985286,10.7908313382428,4.86335,52.35246,538.279474140557
"Entire home/apt","6",100,"3",1.74988439697419,12.8576199683328,4.86982,52.37818,1576.64096735641
"Entire home/apt","3",97,"1",1.69474996648597,10.79451012654,4.8601,52.37139,439.856583788344
"Entire home/apt","4",88,"2",1.14805078472161,8.19836021074395,4.85107,52.35473,658.730344714456
"Private room","2",96,"1",1.45316131371837,9.59248348695057,4.85508,52.35873,218.873760926113
"Entire home/apt","4",100,"2",0.856009791293664,7.3801416963313,4.84374,52.362,921.660066083941
"Private room","2",96,"1",1.82035838996762,12.2899050403238,4.86966,52.37933,315.89060998758
"Entire home/apt","2",90,"1",1.51847241398231,9.50164195817286,4.85394,52.36503,509.924308110515
"Entire home/apt","4",95,"1",0.157236282618458,6.57492512394334,4.91886,52.34101,899.632085862255
"Private room","2",89,"1",0.216018912071746,5.53251204297261,4.83453,52.34833,245.588545450285
"Entire home/apt","2",88,"1",0.889144598303687,7.97878699272307,4.90621,52.34269,386.895695170248
"Entire home/apt","4",92,"2",1.16468125510545,20.3916447072058,4.87641,52.37415,1155.29726056289
"Private room","2",94,"1",0.921838021389282,8.51069540311684,4.86193,52.34655,242.07344222342
"Private room","2",83,"1",0.482569692096962,8.77529898893246,4.91089,52.3474,188.175192744827
"Private room","3",93,"0",1.11736877105812,22.2011222879402,4.88061,52.37785,355.259766128465
"Entire home/apt","2",94,"1",0.895566084115247,8.18531362264092,4.85967,52.3466,549.527804466525
"Private room","4",94,"2",0.303282063893052,29.0660050390323,4.89717,52.37066,894.710941344644
"Entire home/apt","4",89,"2",1.64263541165813,11.0442652942271,4.88003,52.38662,784.102359805966
"Entire home/apt","4",95,"3",1.87498956458148,11.3571306891841,4.85991,52.36497,737.234316781103
"Private room","2",97,"1",2.59632847475967,6.26627034351353,4.945,52.372,373.538302908162
"Private room","2",97,"1",0.411673146772289,31.8730851887512,4.89294,52.37481,405.642912380194
"Entire home/apt","2",96,"1",0.770439938176284,26.550420959637,4.88153,52.37186,798.631453143674
"Private room","2",98,"1",0.65552761088899,9.99157288575584,4.91744,52.38337,264.33576266023
"Entire home/apt","2",100,"1",0.29216069635473,27.0359021994016,4.89423,52.36864,1941.50868230497
"Entire home/apt","2",99,"1",0.325662581323921,26.056772798137,4.89746,52.36583,1450.09725118928
"Entire home/apt","2",99,"1",1.72685436479133,11.3870825917363,4.87726,52.38521,796.288050992431
"Entire home/apt","4",89,"2",1.28224170293017,8.63222974755558,4.85686,52.38009,442.668666369836
"Entire home/apt","4",95,"2",2.28315328164657,6.47310577653009,4.94264,52.37451,734.89091462986
"Entire home/apt","2",97,"1",0.849131290941062,10.2253636675176,4.9008,52.34736,540.6228762918
"Entire home/apt","4",100,"2",1.69911301208044,14.7923529687694,4.86619,52.36152,712.862934408174
"Entire home/apt","4",100,"2",1.29776205793111,8.80730246111454,4.85291,52.35656,884.868652309423
"Private room","2",99,"1",0.739288939091392,5.27693829754202,4.858,52.331,264.101422445106
"Entire home/apt","4",96,"2",0.752603752297589,9.40719911440474,4.92176,52.35761,538.513814355682
"Private room","2",98,"1",1.31426999815962,8.61310832690489,4.9277,52.37857,442.668666369836
"Entire home/apt","3",87,"1",1.17369126323079,11.999105433073,4.88931,52.38661,378.459447425773
"Private room","2",98,"1",1.05414252984557,8.69669647284412,4.86067,52.34795,524.687741663347
"Private room","2",99,"1",0.299830666149036,13.778029494203,4.90748,52.3587,319.640053429569
"Private room","2",99,"1",0.921174429923246,6.96475437859046,4.84945,52.38391,221.217163077356
"Private room","2",98,"1",0.218163612531298,23.3661771336236,4.90369,52.37311,351.510322686476
"Private room","2",100,"1",0.668331697923257,34.0171789366282,4.88131,52.36112,847.842898319781
"Private room","4",92,"1",0.961905204202595,8.08012386900865,4.85189,52.37769,337.684249994142
"Private room","2",93,"1",1.90981431600534,7.75964486480555,4.93393,52.37457,233.637194478945
"Private room","2",90,"1",1.70685655050949,4.24582363760648,4.81378,52.38328,237.855318351182
"Entire home/apt","2",98,"1",0.673726408318208,29.4629518142184,4.88307,52.37228,965.01300588194
"Entire home/apt","2",90,"2",0.952169650232244,8.06361118398268,4.85169,52.37754,388.06739624587
"Entire home/apt","2",96,"1",0.986886352411669,8.15300153770849,4.85222,52.37756,381.03718979214
"Private room","2",98,"1",0.496089994258825,10.0192325930571,4.89596,52.34559,360.180910646076
"Private room","2",96,"0",0.745628382879752,9.34837566603936,4.90151,52.34547,358.77486935533
"Private room","2",87,"1",0.323308013169791,5.75401987618477,4.87347,52.33072,194.033698122935
"Entire home/apt","4",96,"3",0.565089127864512,14.3489518833251,4.90325,52.35626,755.981533991048
"Private room","2",98,"1",1.09782737737947,12.039644989063,4.87649,52.34853,316.827970848077
"Entire home/apt","4",98,"3",2.01325599851614,5.63674336952141,4.90317,52.40509,768.167225177513
"Private room","2",96,"1",1.54948092072229,14.621502143843,4.873,52.378,307.22002202798
"Entire home/apt","2",98,"1",0.754153799018355,7.91559836921763,4.86004,52.34528,276.28711363157
"Entire home/apt","6",96,"3",0.111252677812906,36.1407145815646,4.89923,52.37203,1437.91156000281
"Entire home/apt","4",92,"2",0.96023944364673,29.0904070479219,4.88267,52.37713,1062.9672158039
"Entire home/apt","4",93,"1",0.20331042349107,22.1528896984879,4.892,52.35521,584.913176950296
"Entire home/apt","4",92,"1",1.6038187284675,7.70691257092507,4.933,52.361,571.55578468821
"Private room","2",87,"1",1.57850546355438,4.38265207338707,4.95376,52.3964,167.318913598763
"Entire home/apt","4",98,"2",0.466626478204568,19.0831112704174,4.901,52.362,792.772947765566
"Entire home/apt","4",86,"2",0.256965270741309,21.4707824007192,4.88701,52.3544,909.474374897476
"Private room","3",98,"1",2.92777290283252,3.27193639775272,4.79162,52.34422,228.716049961334
"Entire home/apt","2",83,"1",1.33056955599477,9.5998574220844,4.86162,52.35037,378.693787640897
"Private room","2",86,"1",0.8843372439153,5.68344563946787,4.84422,52.34116,295.034330841516
"Private room","4",95,"1",0.212112618904854,11.8839059270677,4.91118,52.35718,356.197126988963
"Private room","2",90,"1",0.322263470973782,5.71998917936462,4.83611,52.3491,233.637194478945
"Private room","2",92,"1",0.751992981057815,23.3235241570655,4.88897,52.37798,317.062311063202
"Entire home/apt","4",84,"5",0.388532101474649,13.6585235575656,4.90688,52.35794,1812.85590420172
"Shared room","2",90,"1",0.51621713037826,28.2736772587182,4.89295,52.37575,258.008576851874
"Private room","2",88,"1",0.852117396926157,5.87197140434776,4.84639,52.34137,319.640053429569
"Private room","2",87,"1",3.65159149908583,3.98551616274122,4.97512,52.36103,347.995219459612
"Private room","4",90,"2",0.439851630272995,26.1165211751116,4.89417,52.37663,482.975183371218
"Private room","2",98,"1",0.318688148435699,29.270850325159,4.90051,52.37508,485.552925737586
"Entire home/apt","4",96,"2",1.19610391421364,5.62420876441528,4.86459,52.40175,1001.80441965646
"Entire home/apt","2",99,"1",1.90247738721308,11.0715710134401,4.87391,52.38446,393.457221193729
"Private room","2",88,"1",0.924407718144954,10.9201558973541,4.876,52.347,287.769784172662
"Entire home/apt","2",96,"1",0.917121247590624,21.7000252106325,4.87956,52.36953,909.474374897476
"Private room","2",97,"1",1.59038106539412,10.1390918893278,4.92496,52.37107,393.457221193729
"Entire home/apt","4",87,"1",0.628065184212171,11.3791641610474,4.88934,52.34697,553.042907693389
"Entire home/apt","2",100,"1",1.3421586603077,17.2208571337537,4.87417,52.37509,553.042907693389
"Entire home/apt","2",98,"1",0.630255412373137,13.7829788955442,4.90222,52.35452,682.164366226888
"Private room","2",96,"1",3.72080113638946,3.16487603080674,4.99679,52.35645,233.637194478945
"Private room","2",90,"1",0.119497859461722,28.5377655818911,4.88971,52.36148,368.851498605676
"Entire home/apt","2",96,"1",1.23185381060005,20.7859068123956,4.87327,52.36265,497.504276708926
"Entire home/apt","4",95,"2",0.652137945247694,25.6181853363219,4.89022,52.37676,1106.3201556019
"Entire home/apt","2",99,"1",1.52585467346168,16.2575586144783,4.86989,52.36523,612.096641904717
"Entire home/apt","4",98,"3",1.53039481738664,17.2435492198111,4.86865,52.36047,858.153867785251
"Entire home/apt","2",98,"1",1.33164662356581,9.03432167739319,4.85756,52.37855,332.060084831158
"Private room","2",96,"1",2.68713390978545,4.88228362108569,4.89595,52.41122,203.875987158156
"Private room","2",93,"1",2.80842916097303,4.93825706524086,4.89375,52.41081,269.022566962716
"Private room","2",94,"1",0.839313666158838,6.84209749139453,4.84631,52.34966,295.26867105664
"Entire home/apt","4",96,"2",1.42419399969645,9.7083193235798,4.92432,52.37676,1096.47786656668
"Entire home/apt","2",89,"1",1.1210539305097,20.4565670094282,4.87657,52.37288,572.727485763832
"Entire home/apt","4",94,"3",0.697402152035094,8.2720006246789,4.90806,52.34442,599.910950718253
"Entire home/apt","3",100,"2",0.727959614777696,7.87426173688826,4.86021,52.34502,602.254352869496
"Entire home/apt","6",96,"3",1.75000049385822,11.01012887345,4.86225,52.35413,1609.91727790406
"Entire home/apt","2",94,"0",0.409751877486474,29.7538734640564,4.89271,52.35705,331.825744616034
"Entire home/apt","4",94,"2",1.70260551779382,10.7397582955222,4.8588,52.35848,796.522391207555
"Private room","2",96,"1",4.14323011772052,3.55875926063817,4.98597,52.36376,540.6228762918
"Private room","2",95,"1",0.338642715644441,29.5764716214449,4.90032,52.37525,344.480116232747
"Private room","3",94,"1",0.277216808729981,31.1988316848933,4.90027,52.37469,479.460080144354
"Entire home/apt","5",96,"2",0.397527244963636,6.17997803366061,4.841,52.38253,716.612377850163
"Private room","2",91,"0",0.956934100894463,15.5158695168004,4.88774,52.38254,350.338621610855
"Entire home/apt","2",95,"1",0.341013506220865,6.37937043699398,4.92428,52.3425,378.693787640897
"Private room","2",94,"0",1.51930671330688,5.75760627732332,4.93986,52.34829,299.018114498629
"Entire home/apt","2",95,"1",1.63493137366073,13.451828536715,4.87586,52.38154,381.03718979214
"Entire home/apt","2",96,"1",0.792403672395965,7.65326101243976,4.84941,52.37788,430.248634968247
"Private room","2",95,"1",0.209643871327803,65.5715159456449,4.89843,52.3734,344.480116232747
"Private room","4",98,"1",1.24661517808013,4.61708719289353,4.82115,52.38375,406.814613455815
"Entire home/apt","4",98,"2",1.66357309448133,10.5184464023159,4.86204,52.37659,749.654348182692
"Private room","2",98,"1",0.190385266980999,100,4.89861,52.37326,491.880111545942
"Private room","2",95,"1",0.223520461945741,54.5437240456039,4.89837,52.37355,344.480116232747
"Private room","4",100,"5",0.857218879974195,16.4669116582177,4.91319,52.37075,817.144330138495
"Entire home/apt","2",90,"1",0.536218084101328,17.7353376914922,4.91113,52.36575,420.406345933026
"Private room","2",100,"1",0.206182897520943,8.44473700924598,4.89552,52.34155,255.66517470063
"Entire home/apt","4",98,"2",0.175812750204311,16.11036731838,4.9075,52.36296,798.865793358798
"Private room","4",97,"1",0.644974936830972,2.23922633137822,4.97847,52.29031,368.617158390551
"Entire home/apt","4",98,"3",1.15798150310482,19.2719635378577,4.87652,52.36806,848.077238534905
"Entire home/apt","4",93,"2",0.213720707682515,16.4639507458698,4.88875,52.35204,768.167225177513
"Private room","2",98,"1",1.10500244170449,18.8282512667119,4.884,52.38,469.617791109132
"Entire home/apt","4",84,"1",0.459806404071395,29.7693059226296,4.89248,52.37524,613.268342980339
"Private room","2",98,"1",3.83305658270712,3.91354201320192,4.97698,52.36234,249.572329107398
"Entire home/apt","2",97,"1",0.911223721457223,7.40888707480988,4.85087,52.38181,430.248634968247
"Entire home/apt","2",97,"1",1.70590212619214,8.18458519521176,4.93208,52.3651,403.065170013826
"Private room","2",84,"1",0.122273225063458,30.2016665742309,4.89968,52.37138,442.668666369836
"Entire home/apt","4",93,"2",0.608605097181752,28.0020789887016,4.88391,52.37043,977.433037283528
"Entire home/apt","2",96,"2",0.696826279340691,7.93893848220811,4.862,52.34439,522.344339512104
"Entire home/apt","4",99,"3",0.212069150248835,25.61784831794,4.89365,52.35973,1179.90298315094
"Entire home/apt","2",99,"1",1.47243449751336,7.88886849327893,4.87162,52.39226,583.741475874675
"Private room","4",88,"1",0.72710266557448,16.9553723446764,4.89075,52.3816,374.944344198908
"Private room","2",97,"1",0.657429832891999,7.79511428167649,4.86119,52.3442,372.366601832541
"Shared room","2",96,"1",0.0779095347866674,29.0945349625001,4.89,52.361,479.225739929229
"Entire home/apt","2",98,"1",1.82753897579777,8.69165391874169,4.87652,52.39109,454.8543575563
"Entire home/apt","2",97,"1",1.44732392542135,4.44589886710918,4.81785,52.38349,614.44004405596
"Entire home/apt","2",91,"1",0.133104993720095,31.4591706590577,4.88918,52.36065,493.989173482061
"Entire home/apt","2",99,"1",1.80424491428379,14.019233972821,4.866,52.366,602.020012654372
"Entire home/apt","4",94,"1",1.76049012653089,12.522299975684,4.87336,52.38156,675.837180418532
"Entire home/apt","2",97,"1",0.380476295334172,2.61156436990355,4.98057,52.30865,399.550066786961
"Private room","2",96,"1",0.495742878297471,26.4999508038315,4.89344,52.3764,368.617158390551
"Private room","2",97,"1",3.63202197616874,4.78600928714177,4.96166,52.36943,209.031471890891
"Private room","2",98,"1",3.62593788837528,4.87344171776996,4.9604,52.36854,209.031471890891
"Entire home/apt","2",96,"1",0.504428020565322,20.4400823738565,4.89663,52.35781,640.45180793476
"Private room","2",97,"1",0.429202810419573,2.1649414442208,4.99256,52.29314,165.912872308017
"Private room","2",98,"1",3.59589022002085,4.77970965503787,4.96173,52.37003,209.031471890891
"Private room","4",96,"1",0.382395397083638,19.7677371008932,4.90714,52.36799,934.08009748553
"Private room","2",88,"1",1.33344222588295,9.15060576311867,4.85743,52.37769,234.574555339442
"Private room","2",94,"1",1.74814588483419,4.12706200336526,4.80823,52.3569,227.310008670588
"Private room","2",91,"1",0.733846641708916,19.2062030451681,4.88958,52.38002,489.302369179575
"Private room","2",80,"1",0.781812629671959,17.3182350567799,4.88956,52.38126,410.564056897804
"Entire home/apt","4",97,"2",1.94054505297369,4.1698369529861,4.80772,52.36412,987.040986103625
"Private room","2",93,"1",0.218242194037177,3.64556060935007,4.94459,52.3186,217.702059850491
"Entire home/apt","4",98,"2",0.167833313030117,72.848867117978,4.89855,52.37279,946.500128887118
"Entire home/apt","4",98,"2",0.808689009062205,44.1690751740819,4.88228,52.37451,1557.42506971621
"Private room","2",99,"1",1.51265819972575,5.95188924609568,4.91,52.402,317.062311063202
"Entire home/apt","4",97,"3",0.220248292053868,2.44171443167055,4.97192,52.29679,594.521125770393
"Entire home/apt","4",96,"2",0.448982950123367,26.1896237624138,4.89511,52.3668,1290.51156468962
"Entire home/apt","4",96,"2",0.726771616942892,11.0673145201449,4.89647,52.34773,1043.51697794859
"Entire home/apt","2",98,"1",1.63445704293191,7.77187886713851,4.93297,52.3617,1044.68867902421
"Entire home/apt","2",94,"1",2.61973981313992,6.29323442234501,4.94479,52.3678,310.969465469969
"Entire home/apt","2",92,"1",2.97748132566682,4.46567668969147,4.89443,52.41516,295.26867105664
"Entire home/apt","2",93,"1",0.36291653648327,11.7635744958191,4.90681,52.35361,414.313500339793
"Entire home/apt","2",82,"0",0.101229387696245,6.29249338784661,4.91979,52.33963,307.22002202798
"Entire home/apt","2",98,"1",0.920247008206228,7.31462953078592,4.90733,52.34038,539.451175216179
"Entire home/apt","3",98,"1",0.129231479013284,16.6816727839628,4.8905,52.35245,491.645771330818
"Entire home/apt","4",93,"2",1.58582760376272,9.79862156122959,4.88707,52.39019,1376.74876385537
"Entire home/apt","4",98,"1",1.73047353548621,4.15598712327242,4.92022,52.41538,415.485201415415
"Entire home/apt","2",97,"1",0.227901437870357,23.1280294671867,4.89185,52.3555,467.040048742765
"Entire home/apt","4",99,"2",0.350205131263562,3.08998179289561,4.97726,52.32542,630.375178684414
"Private room","2",95,"1",2.46004965134689,6.10989374787933,4.94593,52.37431,251.915731258641
"Private room","2",97,"1",0.231513300821196,17.0187934209755,4.90441,52.36167,405.877252595318
"Private room","2",97,"0",1.55696273452472,5.48841417998493,4.91,52.405,264.33576266023
"Entire home/apt","2",100,"1",0.520318068073653,21.0602456163541,4.89575,52.35704,897.054343495887
"Private room","2",90,"1",0.351070816944725,21.2072047929694,4.89496,52.379,295.034330841516
"Entire home/apt","2",97,"1",1.38140391255314,16.418790290021,4.87254,52.37197,467.040048742765
"Entire home/apt","2",92,"0",1.84411021159412,11.6159598262623,4.86068,52.35961,744.733203665081
"Private room","2",94,"1",1.55818863019268,16.2709397895505,4.8684,52.36252,275.349752771073
"Private room","4",97,"2",1.87486052614934,11.9381344646747,4.86873,52.37932,568.978042321843
"Entire home/apt","2",97,"1",0.647111912630888,8.29366407368505,4.90867,52.34474,424.155789375015
"Entire home/apt","2",97,"1",0.487345110350032,21.8945300379307,4.89768,52.36257,675.837180418532
"Entire home/apt","4",98,"2",0.430812395257234,13.421999065064,4.89072,52.34974,909.474374897476
"Private room","2",98,"1",1.07203293553125,7.83361582942959,4.85345,52.38147,264.101422445106
"Private room","2",97,"1",0.45455577477829,2.25786789459949,4.99394,52.29924,196.611440489302
"Entire home/apt","4",97,"2",1.01423242097232,4.87340722556999,4.82065,52.37422,700.442903006585
"Private room","2",99,"1",2.64239342115535,5.77081140886961,4.94913,52.37407,307.22002202798
"Entire home/apt","2",94,"1",2.13869200141866,6.8049256887834,4.9399,52.36333,675.837180418532
"Entire home/apt","3",97,"1",2.27046124625593,7.11194289536772,4.93871,52.369,516.251493918871
"Entire home/apt","2",98,"1",1.19783621446772,11.5399303774259,4.89046,52.38738,496.801256063553
"Entire home/apt","2",100,"1",0.204165392930561,14.5249136729907,4.91029,52.36239,442.668666369836
"Entire home/apt","4",98,"2",0.236393382253905,15.4783369836876,4.89004,52.35151,1155.53160077801
"Entire home/apt","4",99,"3",0.93953690815847,13.9436956019257,4.89025,52.38431,1473.76561291683
"Entire home/apt","2",100,"1",0.669930586165032,11.6859540994233,4.89006,52.3475,780.352916363977
"Private room","2",96,"1",3.24632959776985,3.20503068630995,4.78696,52.34881,276.521453846695
"Entire home/apt","4",96,"2",1.59525221698224,10.6591594205693,4.8824,52.3878,587.725259531788
"Entire home/apt","2",98,"1",1.5136773378543,9.95042948143178,4.85952,52.3759,430.248634968247
"Entire home/apt","4",98,"3",0.12561007479937,21.1890454253073,4.89051,52.35474,1175.21617884845
"Entire home/apt","4",87,"2",0.259152084500463,34.2015767327476,4.89001,52.37271,798.631453143674
"Entire home/apt","3",92,"1",1.47509878625321,11.0221478735281,4.92243,52.37119,479.460080144354
"Entire home/apt","2",99,"1",1.28467662881106,17.9858975963204,4.879,52.379,934.08009748553
"Private room","2",91,"1",0.442660191544606,30.1061290846681,4.89148,52.37501,484.14688444684
"Entire home/apt","2",100,"1",0.740698703519491,23.970625733123,4.88362,52.36566,706.770088814942
"Entire home/apt","4",94,"2",1.58422575596889,10.2788972754684,4.88431,52.38885,639.045766644014
"Private room","5",99,"2",1.21252767968649,19.5988089572291,4.87948,52.37836,639.045766644014
"Entire home/apt","4",96,"2",0.126947748802452,25.5438552189094,4.89297,52.36075,1020.08295643615
"Entire home/apt","4",98,"2",0.895748991215627,23.8829153109009,4.88651,52.37819,1192.32301455253
"Entire home/apt","2",99,"1",1.17432840045934,8.39395752007264,4.85108,52.35643,798.631453143674
"Entire home/apt","4",98,"3",0.859183842754517,9.67312423476172,4.8698,52.34635,952.827314695475
"Private room","2",78,"1",0.626129098575165,6.82215293731965,4.83983,52.36761,614.44004405596
"Entire home/apt","4",97,"1",1.06176887998484,29.024113854597,4.87632,52.35782,802.380896585663
"Entire home/apt","4",98,"3",1.5272098588701,6.38084928899786,4.93745,52.35297,1069.29440161226
"Private room","2",97,"1",0.991526605113038,4.94355280467492,4.82354,52.37872,265.507463735852
"Private room","3",85,"2",2.09543976000958,3.98783453530143,4.80745,52.38144,328.310641389169
"Entire home/apt","4",99,"2",0.359049439233147,26.490070120289,4.89766,52.36932,1163.26482787711
"Private room","2",92,"1",1.34436474924888,9.71715630848486,4.92623,52.36568,280.270897288684
"Entire home/apt","4",100,"1",1.79846054511895,13.8066483304765,4.86502,52.36332,553.042907693389
"Private room","2",97,"1",0.351577763405437,26.2686580266361,4.88887,52.36368,522.344339512104
"Entire home/apt","2",98,"1",0.372753995050857,14.5156762478289,4.89525,52.35189,614.44004405596
"Entire home/apt","2",80,"1",0.566839809905379,7.53393730529932,4.9117,52.34291,663.651489232067
"Private room","2",96,"1",0.524689400576214,10.8227007099378,4.89016,52.34616,279.099196213062
"Entire home/apt","2",100,"1",0.739732057589998,27.8618782330514,4.88204,52.37212,1044.68867902421
"Private room","2",93,"1",2.84089325236984,4.98695399692651,4.893,52.41042,384.786633234129
"Entire home/apt","2",96,"1",0.695096213135287,24.8349873930605,4.88614,52.36629,589.834321467907
"Entire home/apt","2",89,"1",0.440386141456535,6.54278169229783,4.8398,52.37533,405.877252595318
"Entire home/apt","2",97,"1",1.50861584102024,17.3751385491297,4.86897,52.3612,985.634944812879
"Entire home/apt","4",93,"0",1.57279636066898,9.75975117098437,4.88783,52.39035,1214.11665455909
"Private room","4",96,"1",0.221595386593071,6.32969349378553,4.83906,52.37755,305.813980737234
"Private room","2",87,"1",0.732174509734529,5.95968717581743,4.84805,52.34101,297.377732992759
"Entire home/apt","4",99,"1",0.412647747724043,6.13541147569488,4.83969,52.3501,553.042907693389
"Entire home/apt","4",80,"2",0.614457959737508,6.23109628957205,4.83498,52.36698,1229.11442832705
"Private room","2",87,"1",0.313177970361305,8.31303272347017,4.92126,52.38666,251.915731258641
"Private room","4",96,"1",0.988574592132427,27.8417765764021,4.8791,52.37409,562.885196728611
"Entire home/apt","4",100,"2",0.153451213445838,11.9469097830486,4.90945,52.35598,903.615869519368
"Private room","2",90,"1",1.13476320006172,19.8272029394658,4.87725,52.36741,244.416844374663
"Private room","2",100,"1",0.764033051247314,2.22503834295433,4.99856,52.30013,221.45150329248
"Entire home/apt","2",92,"1",0.586551573344996,22.5425447814947,4.89139,52.37815,482.975183371218
"Entire home/apt","3",90,"1",0.516871010644467,6.93712012259551,4.84563,52.37976,436.341480561479
"Entire home/apt","2",100,"1",0.419941893133602,21.4392057182522,4.89921,52.36376,835.891547348441
"Entire home/apt","4",97,"2",0.482217356264031,13.9598739947123,4.89712,52.35199,833.548145197197
"Entire home/apt","2",96,"1",1.51677705157252,15.6959100360221,4.87076,52.36905,424.155789375015
"Entire home/apt","4",97,"1",1.39719423420144,10.4044383897411,4.92428,52.36885,602.254352869496
"Entire home/apt","4",95,"2",0.610414283574483,27.7151608989145,4.88385,52.37062,1425.96020903147
"Private room","2",89,"1",1.10630698158373,23.1700888995031,4.87828,52.3756,445.949429381576
"Private room","2",95,"1",1.49985384483337,10.0149880449968,4.85705,52.37046,267.850865887095
"Private room","2",100,"0",0.567815874679664,11.5244128099886,4.905,52.352,356.431467204087
"Private room","4",95,"4",1.47267928819301,15.5697414337967,4.86924,52.35582,1413.54017762988
"Entire home/apt","2",95,"1",0.282051508808454,5.97282465244275,4.87274,52.33217,479.460080144354
"Entire home/apt","4",99,"3",0.806464427006232,15.8039447417092,4.89033,52.38252,1473.76561291683
"Entire home/apt","2",96,"1",0.665479667236393,7.35148656358276,4.84763,52.37824,335.575188058023
"Entire home/apt","2",98,"1",1.63559257240187,15.593379701138,4.86941,52.36713,623.11063201556
"Entire home/apt","3",85,"0",3.83273377689937,4.2766151443717,4.96965,52.37392,344.480116232747
"Private room","2",82,"1",1.20608127300476,10.5588062997111,4.92354,52.36633,290.113186323905
"Entire home/apt","2",100,"1",1.78553697690544,11.0524591275937,4.85894,52.36195,725.282965809763
"Entire home/apt","2",99,"1",0.860175899479944,22.7059804085006,4.88194,52.36714,1106.3201556019
"Entire home/apt","2",93,"1",0.34429915217818,14.4075645795578,4.88971,52.35056,438.919222927847
"Private room","2",93,"1",1.85626861405941,13.308313338548,4.86389,52.36165,349.166920535233
"Entire home/apt","2",80,"1",0.626873243765226,11.9957166548722,4.90366,52.35222,737.234316781103
"Entire home/apt","2",94,"1",1.76884070635348,7.933851398767,4.93321,52.36461,307.22002202798
"Entire home/apt","6",100,"3",0.194110391633682,26.6079762661091,4.89319,52.35964,1997.51599371968
"Entire home/apt","2",99,"1",0.872466206705206,7.04565914165533,4.84719,52.35043,638.811426428889
"Entire home/apt","4",97,"3",0.54123811440405,9.35201612189968,4.89871,52.3447,1137.01872378319
"Private room","4",90,"1",0.423894001359766,2.16712778398198,4.99213,52.29304,405.877252595318
"Entire home/apt","4",97,"2",2.30488289652242,6.16285137104574,4.94418,52.36039,749.654348182692
"Private room","2",94,"0",0.451423804138422,25.8081292957682,4.8954,52.3659,453.448316265554
"Entire home/apt","2",91,"0",0.512056398840895,27.5543750251754,4.8939,52.36656,474.304595411619
"Private room","2",99,"1",0.234258095291329,12.1203579971899,4.90795,52.35528,307.22002202798
"Private room","4",100,"2",1.19756556690964,18.5355283831019,4.87548,52.36917,762.074379584281
"Private room","2",90,"1",0.616777131412164,15.0423003775143,4.90699,52.38186,818.550371429241
"Entire home/apt","2",100,"1",1.51388361016265,15.7793690191306,4.87085,52.36887,649.122395894359
"Entire home/apt","2",94,"0",0.0577114571692112,19.4144107069507,4.89098,52.35406,420.406345933026
"Private room","2",99,"0",3.65569069046574,3.60496389224096,4.98397,52.35955,206.453729524524
"Entire home/apt","2",98,"1",0.974313607058537,30.7409966296946,4.88033,52.37543,651.231457830478
"Entire home/apt","2",96,"1",0.733237556692158,6.94796582055137,4.84777,52.38229,897.054343495887
"Entire home/apt","2",98,"1",1.52579952372513,12.8945924976364,4.8793,52.38359,405.877252595318
"Private room","2",94,"1",0.200327524109933,2.22425324153494,4.9921,52.2963,216.530358774869
"Private room","2",88,"1",0.943060028243709,21.5703673335333,4.88623,52.37925,442.668666369836
"Private room","2",95,"1",0.815046625302888,8.84795573357298,4.90341,52.34467,325.732899022801
"Entire home/apt","4",97,"2",0.626152491659938,33.414092628856,4.88411,52.37299,1352.14304126731
"Entire home/apt","4",100,"2",0.417853352166945,3.71173783715966,4.94575,52.32125,583.975816089799
"Entire home/apt","4",98,"3",2.14413738742853,5.06826604508138,4.90319,52.40916,688.022871604996
"Private room","4",93,"1",3.02968934272654,3.36705820109039,4.78942,52.35666,298.783774283505
"Entire home/apt","2",100,"1",1.15001419830905,8.75975767571941,4.85158,52.3698,405.877252595318
"Private room","2",99,"1",0.357500127196782,6.23937821841947,4.8356,52.36026,282.848639655051
"Entire home/apt","3",97,"2",0.519959540803068,2.57805304721961,4.98045,52.30713,645.37295245237
"Private room","4",80,"0",0.533560667946897,5.86971674668938,4.83907,52.3842,303.470578585991
"Private room","4",98,"1",0.149403944626813,25.0501228619983,4.8933,52.36092,497.73861692405
"Private room","2",96,"1",0.442787465546913,21.2326993609716,4.89924,52.36353,654.980901272467
"Entire home/apt","2",97,"1",1.51079006813565,9.89898230468747,4.85781,52.37326,436.341480561479
"Private room","2",98,"1",0.124513824002319,5.96657839062671,4.83365,52.37301,325.029878377428
"Private room","4",96,"2",0.196735917753438,6.11829559056147,4.83556,52.37426,582.804115014178
"Entire home/apt","4",94,"2",0.45657681001426,10.4852347480587,4.89156,52.34573,491.645771330818
"Entire home/apt","4",98,"2",0.461524831641109,5.37446732348382,4.8273,52.35819,626.625735242425
